# LAMMPS data file

4440 atoms
4 atom types

0.0 26.789730072 xlo xhi
0.0 46.5447616577 ylo yhi
0.0 39.9525647336 zlo zhi
0.0 -7.2980511784 0.0 xy xz yz
3820 3 0.0 5.610059001 39.471902193 38.624231095
3821 3 0.0 14.617030286 2.236094046 18.647948728
3822 3 0.0 10.968004696 2.236094046 38.624231095
3823 3 0.0 14.617030286 11.545046169 18.647948728
3824 3 0.0 10.968004696 11.545046169 38.624231095
3825 3 0.0 14.617030286 20.853998639 18.647948728
3826 3 0.0 10.968004696 20.853998639 38.624231095
3827 3 0.0 14.617030286 30.162950416 18.647948728
3828 3 0.0 10.968004696 30.162950416 38.624231095
3829 3 0.0 14.617030286 39.471902193 18.647948728
3830 3 0.0 10.968004696 39.471902193 38.624231095
3831 3 0.0 19.974977577 2.236094046 18.647948728
3832 3 0.0 16.325951988 2.236094046 38.624231095
3833 3 0.0 19.974977577 11.545046169 18.647948728
3834 3 0.0 16.325951988 11.545046169 38.624231095
3835 3 0.0 19.974977577 20.853998639 18.647948728
3836 3 0.0 16.325951988 20.853998639 38.624231095
3837 3 0.0 19.974977577 30.162950416 18.647948728
3838 3 0.0 16.325951988 30.162950416 38.624231095
3839 3 0.0 19.974977577 39.471902193 18.647948728
3840 3 0.0 16.325951988 39.471902193 38.624231095
3841 3 0.0 2.253471415 2.236094046 6.322403635
3842 3 0.0 -1.395554283 2.236094046 26.298686597
3843 3 0.0 2.253471415 11.545046169 6.322403635
3844 3 0.0 -1.395554283 11.545046169 26.298686597
3845 3 0.0 2.253471415 20.853998639 6.322403635
3846 3 0.0 -1.395554283 20.853998639 26.298686597
3847 3 0.0 2.253471415 30.162950416 6.322403635
3848 3 0.0 -1.395554283 30.162950416 26.298686597
3849 3 0.0 2.253471415 39.471902193 6.322403635
3850 3 0.0 -1.395554283 39.471902193 26.298686597
3851 3 0.0 7.61141711 2.236094046 6.322403635
3852 3 0.0 3.962391412 2.236094046 26.298686597
3853 3 0.0 7.61141711 11.545046169 6.322403635
3854 3 0.0 3.962391412 11.545046169 26.298686597
3855 3 0.0 7.61141711 20.853998639 6.322403635
3856 3 0.0 3.962391412 20.853998639 26.298686597
3857 3 0.0 7.61141711 30.162950416 6.322403635
3858 3 0.0 3.962391412 30.162950416 26.298686597
3859 3 0.0 7.61141711 39.471902193 6.322403635
3860 3 0.0 3.962391412 39.471902193 26.298686597
3861 3 0.0 12.969363604 2.236094046 6.322403635
3862 3 0.0 9.320337906 2.236094046 26.298686597
3863 3 0.0 12.969363604 11.545046169 6.322403635
3864 3 0.0 9.320337906 11.545046169 26.298686597
3865 3 0.0 12.969363604 20.853998639 6.322403635
3866 3 0.0 9.320337906 20.853998639 26.298686597
3867 3 0.0 12.969363604 30.162950416 6.322403635
3868 3 0.0 9.320337906 30.162950416 26.298686597
3869 3 0.0 12.969363604 39.471902193 6.322403635
3870 3 0.0 9.320337906 39.471902193 26.298686597
3871 3 0.0 18.327309299 2.236094046 6.322403635
3872 3 0.0 14.678283601 2.236094046 26.298686597
3873 3 0.0 18.327309299 11.545046169 6.322403635
3874 3 0.0 14.678283601 11.545046169 26.298686597
3875 3 0.0 18.327309299 20.853998639 6.322403635
3876 3 0.0 14.678283601 20.853998639 26.298686597
3877 3 0.0 18.327309299 30.162950416 6.322403635
3878 3 0.0 14.678283601 30.162950416 26.298686597
3879 3 0.0 18.327309299 39.471902193 6.322403635
3880 3 0.0 14.678283601 39.471902193 26.298686597
3881 3 0.0 23.685254994 2.236094046 6.322403635
3882 3 0.0 20.036229296 2.236094046 26.298686597
3883 3 0.0 23.685254994 11.545046169 6.322403635
3884 3 0.0 20.036229296 11.545046169 26.298686597
3885 3 0.0 23.685254994 20.853998639 6.322403635
3886 3 0.0 20.036229296 20.853998639 26.298686597
3887 3 0.0 23.685254994 30.162950416 6.322403635
3888 3 0.0 20.036229296 30.162950416 26.298686597
3889 3 0.0 23.685254994 39.471902193 6.322403635
3890 3 0.0 20.036229296 39.471902193 26.298686597
3891 3 0.0 0.428958512 2.236094046 16.310545413
3892 3 0.0 -3.220067077 2.236094046 36.28682778
3893 3 0.0 0.428958512 11.545046169 16.310545413
3894 3 0.0 -3.220067077 11.545046169 36.28682778
3895 3 0.0 0.428958512 20.853998639 16.310545413
3896 3 0.0 -3.220067077 20.853998639 36.28682778
3897 3 0.0 0.428958512 30.162950416 16.310545413
3898 3 0.0 -3.220067077 30.162950416 36.28682778
3899 3 0.0 0.428958512 39.471902193 16.310545413
3900 3 0.0 -3.220067077 39.471902193 36.28682778
3901 3 0.0 5.786904207 2.236094046 16.310545413
3902 3 0.0 2.137878618 2.236094046 36.28682778
3903 3 0.0 5.786904207 11.545046169 16.310545413
3904 3 0.0 2.137878618 11.545046169 36.28682778
3905 3 0.0 5.786904207 20.853998639 16.310545413
3906 3 0.0 2.137878618 20.853998639 36.28682778
3907 3 0.0 5.786904207 30.162950416 16.310545413
3908 3 0.0 2.137878618 30.162950416 36.28682778
3909 3 0.0 5.786904207 39.471902193 16.310545413
3910 3 0.0 2.137878618 39.471902193 36.28682778
3911 3 0.0 11.1448507 2.236094046 16.310545413
3912 3 0.0 7.495825111 2.236094046 36.28682778
3913 3 0.0 11.1448507 11.545046169 16.310545413
3914 3 0.0 7.495825111 11.545046169 36.28682778
3915 3 0.0 11.1448507 20.853998639 16.310545413
3916 3 0.0 7.495825111 20.853998639 36.28682778
3917 3 0.0 11.1448507 30.162950416 16.310545413
3918 3 0.0 7.495825111 30.162950416 36.28682778
3919 3 0.0 11.1448507 39.471902193 16.310545413
3920 3 0.0 7.495825111 39.471902193 36.28682778
3921 3 0.0 16.502796395 2.236094046 16.310545413
3922 3 0.0 12.853770806 2.236094046 36.28682778
3923 3 0.0 16.502796395 11.545046169 16.310545413
3924 3 0.0 12.853770806 11.545046169 36.28682778
3925 3 0.0 16.502796395 20.853998639 16.310545413
3926 3 0.0 12.853770806 20.853998639 36.28682778
3927 3 0.0 16.502796395 30.162950416 16.310545413
3928 3 0.0 12.853770806 30.162950416 36.28682778
3929 3 0.0 16.502796395 39.471902193 16.310545413
3930 3 0.0 12.853770806 39.471902193 36.28682778
3931 3 0.0 21.86074209 2.236094046 16.310545413
3932 3 0.0 18.211716501 2.236094046 36.28682778
3933 3 0.0 21.86074209 11.545046169 16.310545413
3934 3 0.0 18.211716501 11.545046169 36.28682778
3935 3 0.0 21.86074209 20.853998639 16.310545413
3936 3 0.0 18.211716501 20.853998639 36.28682778
3937 3 0.0 21.86074209 30.162950416 16.310545413
3938 3 0.0 18.211716501 30.162950416 36.28682778
3939 3 0.0 21.86074209 39.471902193 16.310545413
3940 3 0.0 18.211716501 39.471902193 36.28682778
3941 3 0.0 -0.564959315 3.880525215 6.32198392
3942 3 0.0 -4.213984687 3.880525215 26.298265096
3943 3 0.0 -0.564959315 13.189477339 6.32198392
3944 3 0.0 -4.213984687 13.189477339 26.298265096
3945 3 0.0 -0.564959315 22.498430503 6.32198392
3946 3 0.0 -4.213984687 22.498430503 26.298265096
3947 3 0.0 -0.564959315 31.807382279 6.32198392
3948 3 0.0 -4.213984687 31.807382279 26.298265096
3949 3 0.0 -0.564959315 41.116334056 6.32198392
3950 3 0.0 -4.213984687 41.116334056 26.298265096
3951 3 0.0 4.792986829 3.880525215 6.32198392
3952 3 0.0 1.143961457 3.880525215 26.298265096
3953 3 0.0 4.792986829 13.189477339 6.32198392
3954 3 0.0 1.143961457 13.189477339 26.298265096
3955 3 0.0 4.792986829 22.498430503 6.32198392
3956 3 0.0 1.143961457 22.498430503 26.298265096
3957 3 0.0 4.792986829 31.807382279 6.32198392
3958 3 0.0 1.143961457 31.807382279 26.298265096
3959 3 0.0 4.792986829 41.116334056 6.32198392
3960 3 0.0 1.143961457 41.116334056 26.298265096
3961 3 0.0 10.150932524 3.880525215 6.32198392
3962 3 0.0 6.501907152 3.880525215 26.298265096
3963 3 0.0 10.150932524 13.189477339 6.32198392
3964 3 0.0 6.501907152 13.189477339 26.298265096
3965 3 0.0 10.150932524 22.498430503 6.32198392
3966 3 0.0 6.501907152 22.498430503 26.298265096
3967 3 0.0 10.150932524 31.807382279 6.32198392
3968 3 0.0 6.501907152 31.807382279 26.298265096
3969 3 0.0 10.150932524 41.116334056 6.32198392
3970 3 0.0 6.501907152 41.116334056 26.298265096
3971 3 0.0 15.508878219 3.880525215 6.32198392
3972 3 0.0 11.859852847 3.880525215 26.298265096
3973 3 0.0 15.508878219 13.189477339 6.32198392
3974 3 0.0 11.859852847 13.189477339 26.298265096
3975 3 0.0 15.508878219 22.498430503 6.32198392
3976 3 0.0 11.859852847 22.498430503 26.298265096
3977 3 0.0 15.508878219 31.807382279 6.32198392
3978 3 0.0 11.859852847 31.807382279 26.298265096
3979 3 0.0 15.508878219 41.116334056 6.32198392
3980 3 0.0 11.859852847 41.116334056 26.298265096
3981 3 0.0 20.866825511 3.880525215 6.32198392
3982 3 0.0 17.217800139 3.880525215 26.298265096
3983 3 0.0 20.866825511 13.189477339 6.32198392
3984 3 0.0 17.217800139 13.189477339 26.298265096
3985 3 0.0 20.866825511 22.498430503 6.32198392
3986 3 0.0 17.217800139 22.498430503 26.298265096
3987 3 0.0 20.866825511 31.807382279 6.32198392
3988 3 0.0 17.217800139 31.807382279 26.298265096
3989 3 0.0 20.866825511 41.116334056 6.32198392
3990 3 0.0 17.217800139 41.116334056 26.298265096
3991 3 0.0 -2.38947196 3.880525215 16.310125104
3992 3 0.0 -6.038497332 3.880525215 36.28640628
3993 3 0.0 -2.38947196 13.189477339 16.310125104
3994 3 0.0 -6.038497332 13.189477339 36.28640628
3995 3 0.0 -2.38947196 22.498430503 16.310125104
3996 3 0.0 -6.038497332 22.498430503 36.28640628
3997 3 0.0 -2.38947196 31.807382279 16.310125104
3998 3 0.0 -6.038497332 31.807382279 36.28640628
3999 3 0.0 -2.38947196 41.116334056 16.310125104
4000 3 0.0 -6.038497332 41.116334056 36.28640628
4001 3 0.0 2.968474034 3.880525215 16.310125104
4002 3 0.0 -0.680551337 3.880525215 36.28640628
4003 3 0.0 2.968474034 13.189477339 16.310125104
4004 3 0.0 -0.680551337 13.189477339 36.28640628
4005 3 0.0 2.968474034 22.498430503 16.310125104
4006 3 0.0 -0.680551337 22.498430503 36.28640628
4007 3 0.0 2.968474034 31.807382279 16.310125104
4008 3 0.0 -0.680551337 31.807382279 36.28640628
4009 3 0.0 2.968474034 41.116334056 16.310125104
4010 3 0.0 -0.680551337 41.116334056 36.28640628
4011 3 0.0 8.326419729 3.880525215 16.310125104
4012 3 0.0 4.677394358 3.880525215 36.28640628
4013 3 0.0 8.326419729 13.189477339 16.310125104
4014 3 0.0 4.677394358 13.189477339 36.28640628
4015 3 0.0 8.326419729 22.498430503 16.310125104
4016 3 0.0 4.677394358 22.498430503 36.28640628
4017 3 0.0 8.326419729 31.807382279 16.310125104
4018 3 0.0 4.677394358 31.807382279 36.28640628
4019 3 0.0 8.326419729 41.116334056 16.310125104
4020 3 0.0 4.677394358 41.116334056 36.28640628
4021 3 0.0 13.684365424 3.880525215 16.310125104
4022 3 0.0 10.035340053 3.880525215 36.28640628
4023 3 0.0 13.684365424 13.189477339 16.310125104
4024 3 0.0 10.035340053 13.189477339 36.28640628
4025 3 0.0 13.684365424 22.498430503 16.310125104
4026 3 0.0 10.035340053 22.498430503 36.28640628
4027 3 0.0 13.684365424 31.807382279 16.310125104
4028 3 0.0 10.035340053 31.807382279 36.28640628
4029 3 0.0 13.684365424 41.116334056 16.310125104
4030 3 0.0 10.035340053 41.116334056 36.28640628
4031 3 0.0 19.042312716 3.880525215 16.310125104
4032 3 0.0 15.393287344 3.880525215 36.28640628
4033 3 0.0 19.042312716 13.189477339 16.310125104
4034 3 0.0 15.393287344 13.189477339 36.28640628
4035 3 0.0 19.042312716 22.498430503 16.310125104
4036 3 0.0 15.393287344 22.498430503 36.28640628
4037 3 0.0 19.042312716 31.807382279 16.310125104
4038 3 0.0 15.393287344 31.807382279 36.28640628
4039 3 0.0 19.042312716 41.116334056 16.310125104
4040 3 0.0 15.393287344 41.116334056 36.28640628
4041 3 0.0 1.419419318 0.773950933 3.666157263
4042 3 0.0 -2.229606488 0.773950933 23.642440821
4043 3 0.0 1.419419318 10.08290349 3.666157263
4044 3 0.0 -2.229606488 10.08290349 23.642440821
4045 3 0.0 1.419419318 19.391855267 3.666157263
4046 3 0.0 -2.229606488 19.391855267 23.642440821
4047 3 0.0 1.419419318 28.70080843 3.666157263
4048 3 0.0 -2.229606488 28.70080843 23.642440821
4049 3 0.0 1.419419318 38.009760207 3.666157263
4050 3 0.0 -2.229606488 38.009760207 23.642440821
4051 3 0.0 6.777365413 0.773950933 3.666157263
4052 3 0.0 3.128339606 0.773950933 23.642440821
4053 3 0.0 6.777365413 10.08290349 3.666157263
4054 3 0.0 3.128339606 10.08290349 23.642440821
4055 3 0.0 6.777365413 19.391855267 3.666157263
4056 3 0.0 3.128339606 19.391855267 23.642440821
4057 3 0.0 6.777365413 28.70080843 3.666157263
4058 3 0.0 3.128339606 28.70080843 23.642440821
4059 3 0.0 6.777365413 38.009760207 3.666157263
4060 3 0.0 3.128339606 38.009760207 23.642440821
4061 3 0.0 12.135311108 0.773950933 3.666157263
4062 3 0.0 8.486285301 0.773950933 23.642440821
4063 3 0.0 12.135311108 10.08290349 3.666157263
4064 3 0.0 8.486285301 10.08290349 23.642440821
4065 3 0.0 12.135311108 19.391855267 3.666157263
4066 3 0.0 8.486285301 19.391855267 23.642440821
4067 3 0.0 12.135311108 28.70080843 3.666157263
4068 3 0.0 8.486285301 28.70080843 23.642440821
4069 3 0.0 12.135311108 38.009760207 3.666157263
4070 3 0.0 8.486285301 38.009760207 23.642440821
4071 3 0.0 17.493256803 0.773950933 3.666157263
4072 3 0.0 13.844230996 0.773950933 23.642440821
4073 3 0.0 17.493256803 10.08290349 3.666157263
4074 3 0.0 13.844230996 10.08290349 23.642440821
4075 3 0.0 17.493256803 19.391855267 3.666157263
4076 3 0.0 13.844230996 19.391855267 23.642440821
4077 3 0.0 17.493256803 28.70080843 3.666157263
4078 3 0.0 13.844230996 28.70080843 23.642440821
4079 3 0.0 17.493256803 38.009760207 3.666157263
4080 3 0.0 13.844230996 38.009760207 23.642440821
4081 3 0.0 22.851204094 0.773950933 3.666157263
4082 3 0.0 19.202178288 0.773950933 23.642440821
4083 3 0.0 22.851204094 10.08290349 3.666157263
4084 3 0.0 19.202178288 10.08290349 23.642440821
4085 3 0.0 22.851204094 19.391855267 3.666157263
4086 3 0.0 19.202178288 19.391855267 23.642440821
4087 3 0.0 22.851204094 28.70080843 3.666157263
4088 3 0.0 19.202178288 28.70080843 23.642440821
4089 3 0.0 22.851204094 38.009760207 3.666157263
4090 3 0.0 19.202178288 38.009760207 23.642440821
4091 3 0.0 -0.405093476 0.773950933 13.654298446
4092 3 0.0 -4.054119283 0.773950933 33.630582004
4093 3 0.0 -0.405093476 10.08290349 13.654298446
4094 3 0.0 -4.054119283 10.08290349 33.630582004
4095 3 0.0 -0.405093476 19.391855267 13.654298446
4096 3 0.0 -4.054119283 19.391855267 33.630582004
4097 3 0.0 -0.405093476 28.70080843 13.654298446
4098 3 0.0 -4.054119283 28.70080843 33.630582004
4099 3 0.0 -0.405093476 38.009760207 13.654298446
4100 3 0.0 -4.054119283 38.009760207 33.630582004
4101 3 0.0 4.952852618 0.773950933 13.654298446
4102 3 0.0 1.303826811 0.773950933 33.630582004
4103 3 0.0 4.952852618 10.08290349 13.654298446
4104 3 0.0 1.303826811 10.08290349 33.630582004
4105 3 0.0 4.952852618 19.391855267 13.654298446
4106 3 0.0 1.303826811 19.391855267 33.630582004
4107 3 0.0 4.952852618 28.70080843 13.654298446
4108 3 0.0 1.303826811 28.70080843 33.630582004
4109 3 0.0 4.952852618 38.009760207 13.654298446
4110 3 0.0 1.303826811 38.009760207 33.630582004
4111 3 0.0 10.310798313 0.773950933 13.654298446
4112 3 0.0 6.661772506 0.773950933 33.630582004
4113 3 0.0 10.310798313 10.08290349 13.654298446
4114 3 0.0 6.661772506 10.08290349 33.630582004
4115 3 0.0 10.310798313 19.391855267 13.654298446
4116 3 0.0 6.661772506 19.391855267 33.630582004
4117 3 0.0 10.310798313 28.70080843 13.654298446
4118 3 0.0 6.661772506 28.70080843 33.630582004
4119 3 0.0 10.310798313 38.009760207 13.654298446
4120 3 0.0 6.661772506 38.009760207 33.630582004
4121 3 0.0 15.668744008 0.773950933 13.654298446
4122 3 0.0 12.019718201 0.773950933 33.630582004
4123 3 0.0 15.668744008 10.08290349 13.654298446
4124 3 0.0 12.019718201 10.08290349 33.630582004
4125 3 0.0 15.668744008 19.391855267 13.654298446
4126 3 0.0 12.019718201 19.391855267 33.630582004
4127 3 0.0 15.668744008 28.70080843 13.654298446
4128 3 0.0 12.019718201 28.70080843 33.630582004
4129 3 0.0 15.668744008 38.009760207 13.654298446
4130 3 0.0 12.019718201 38.009760207 33.630582004
4131 3 0.0 21.0266913 0.773950933 13.654298446
4132 3 0.0 17.377665493 0.773950933 33.630582004
4133 3 0.0 21.0266913 10.08290349 13.654298446
4134 3 0.0 17.377665493 10.08290349 33.630582004
4135 3 0.0 21.0266913 19.391855267 13.654298446
4136 3 0.0 17.377665493 19.391855267 33.630582004
4137 3 0.0 21.0266913 28.70080843 13.654298446
4138 3 0.0 17.377665493 28.70080843 33.630582004
4139 3 0.0 21.0266913 38.009760207 13.654298446
4140 3 0.0 17.377665493 38.009760207 33.630582004
4141 3 0.0 3.186136168 3.880525215 8.660227855
4142 3 0.0 -0.462889639 3.880525215 28.636511412
4143 3 0.0 3.186136168 13.189477339 8.660227855
4144 3 0.0 -0.462889639 13.189477339 28.636511412
4145 3 0.0 3.186136168 22.498430503 8.660227855
4146 3 0.0 -0.462889639 22.498430503 28.636511412
4147 3 0.0 3.186136168 31.807382279 8.660227855
4148 3 0.0 -0.462889639 31.807382279 28.636511412
4149 3 0.0 3.186136168 41.116334056 8.660227855
4150 3 0.0 -0.462889639 41.116334056 28.636511412
4151 3 0.0 8.544081863 3.880525215 8.660227855
4152 3 0.0 4.895056056 3.880525215 28.636511412
4153 3 0.0 8.544081863 13.189477339 8.660227855
4154 3 0.0 4.895056056 13.189477339 28.636511412
4155 3 0.0 8.544081863 22.498430503 8.660227855
4156 3 0.0 4.895056056 22.498430503 28.636511412
4157 3 0.0 8.544081863 31.807382279 8.660227855
4158 3 0.0 4.895056056 31.807382279 28.636511412
4159 3 0.0 8.544081863 41.116334056 8.660227855
4160 3 0.0 4.895056056 41.116334056 28.636511412
4161 3 0.0 13.902028356 3.880525215 8.660227855
4162 3 0.0 10.25300255 3.880525215 28.636511412
4163 3 0.0 13.902028356 13.189477339 8.660227855
4164 3 0.0 10.25300255 13.189477339 28.636511412
4165 3 0.0 13.902028356 22.498430503 8.660227855
4166 3 0.0 10.25300255 22.498430503 28.636511412
4167 3 0.0 13.902028356 31.807382279 8.660227855
4168 3 0.0 10.25300255 31.807382279 28.636511412
4169 3 0.0 13.902028356 41.116334056 8.660227855
4170 3 0.0 10.25300255 41.116334056 28.636511412
4171 3 0.0 19.259974051 3.880525215 8.660227855
4172 3 0.0 15.610948245 3.880525215 28.636511412
4173 3 0.0 19.259974051 13.189477339 8.660227855
4174 3 0.0 15.610948245 13.189477339 28.636511412
4175 3 0.0 19.259974051 22.498430503 8.660227855
4176 3 0.0 15.610948245 22.498430503 28.636511412
4177 3 0.0 19.259974051 31.807382279 8.660227855
4178 3 0.0 15.610948245 31.807382279 28.636511412
4179 3 0.0 19.259974051 41.116334056 8.660227855
4180 3 0.0 15.610948245 41.116334056 28.636511412
4181 3 0.0 24.617919746 3.880525215 8.660227855
4182 3 0.0 20.96889394 3.880525215 28.636511412
4183 3 0.0 24.617919746 13.189477339 8.660227855
4184 3 0.0 20.96889394 13.189477339 28.636511412
4185 3 0.0 24.617919746 22.498430503 8.660227855
4186 3 0.0 20.96889394 22.498430503 28.636511412
4187 3 0.0 24.617919746 31.807382279 8.660227855
4188 3 0.0 20.96889394 31.807382279 28.636511412
4189 3 0.0 24.617919746 41.116334056 8.660227855
4190 3 0.0 20.96889394 41.116334056 28.636511412
4191 3 0.0 1.361623373 3.880525215 18.648369038
4192 3 0.0 -2.287402434 3.880525215 38.624652596
4193 3 0.0 1.361623373 13.189477339 18.648369038
4194 3 0.0 -2.287402434 13.189477339 38.624652596
4195 3 0.0 1.361623373 22.498430503 18.648369038
4196 3 0.0 -2.287402434 22.498430503 38.624652596
4197 3 0.0 1.361623373 31.807382279 18.648369038
4198 3 0.0 -2.287402434 31.807382279 38.624652596
4199 3 0.0 1.361623373 41.116334056 18.648369038
4200 3 0.0 -2.287402434 41.116334056 38.624652596
4201 3 0.0 6.719569068 3.880525215 18.648369038
4202 3 0.0 3.070543261 3.880525215 38.624652596
4203 3 0.0 6.719569068 13.189477339 18.648369038
4204 3 0.0 3.070543261 13.189477339 38.624652596
4205 3 0.0 6.719569068 22.498430503 18.648369038
4206 3 0.0 3.070543261 22.498430503 38.624652596
4207 3 0.0 6.719569068 31.807382279 18.648369038
4208 3 0.0 3.070543261 31.807382279 38.624652596
4209 3 0.0 6.719569068 41.116334056 18.648369038
4210 3 0.0 3.070543261 41.116334056 38.624652596
4211 3 0.0 12.077515562 3.880525215 18.648369038
4212 3 0.0 8.428489755 3.880525215 38.624652596
4213 3 0.0 12.077515562 13.189477339 18.648369038
4214 3 0.0 8.428489755 13.189477339 38.624652596
4215 3 0.0 12.077515562 22.498430503 18.648369038
4216 3 0.0 8.428489755 22.498430503 38.624652596
4217 3 0.0 12.077515562 31.807382279 18.648369038
4218 3 0.0 8.428489755 31.807382279 38.624652596
4219 3 0.0 12.077515562 41.116334056 18.648369038
4220 3 0.0 8.428489755 41.116334056 38.624652596
4221 3 0.0 17.435461257 3.880525215 18.648369038
4222 3 0.0 13.78643545 3.880525215 38.624652596
4223 3 0.0 17.435461257 13.189477339 18.648369038
4224 3 0.0 13.78643545 13.189477339 38.624652596
4225 3 0.0 17.435461257 22.498430503 18.648369038
4226 3 0.0 13.78643545 22.498430503 38.624652596
4227 3 0.0 17.435461257 31.807382279 18.648369038
4228 3 0.0 13.78643545 31.807382279 38.624652596
4229 3 0.0 17.435461257 41.116334056 18.648369038
4230 3 0.0 13.78643545 41.116334056 38.624652596
4231 3 0.0 22.793406952 3.880525215 18.648369038
4232 3 0.0 19.144381145 3.880525215 38.624652596
